Index,Time,velocity,voltage
33547,67.094362,-0.0531327501,2484
33548,67.096372,-0.0456756726,591
33549,67.098509,-0.0318268128,-3091
33550,67.100425,-0.0147820599,2890
33551,67.102441,-0.000933200063,2161
33552,67.104269,0.00865447335,-975
33553,67.106250,0.0256992243,2687
33554,67.108280,0.0576581322,2768
33555,67.110495,0.0917476267,1897
33556,67.112279,0.125837132,-2582
33557,67.114269,0.13329421,-4067
33558,67.116278,0.171644896,-653
33559,67.118273,0.224909738,-3922
33560,67.120493,0.268586904,1846
33561,67.122274,0.289892882,-3640
33562,67.124269,0.289892882,-2029
33563,67.126278,0.308002889,2612
33564,67.128277,0.328243554,-3992
33565,67.130333,0.35168007,949
33566,67.132277,0.35168007,-1104
33567,67.134277,0.372986019,3149
33568,67.136279,0.372986019,1814
33569,67.138273,0.365528941,2909
33570,67.140279,0.361267745,-224
33571,67.142304,0.359137148,-224
33572,67.144307,0.339961797,-3393
33573,67.146311,0.343157679,-634
33574,67.148272,0.345288277,91
33575,67.150270,0.341027111,-302
33576,67.152269,0.338896513,-1605
33577,67.154472,0.315459996,-794
33578,67.156273,0.315459996,-794
33579,67.158272,0.300545812,1904
33580,67.160370,0.28669697,389
33581,67.162274,0.279239893,934
33582,67.164278,0.247280985,2415
33583,67.166306,0.218517959,3376
33584,67.168279,0.186559066,199
33585,67.170270,0.150338948,479
33586,67.172302,0.111988276,2711
33587,67.174277,0.0747028813,3636
33588,67.176269,0.0608540215,-1870
33589,67.178325,0.0491357557,-685
33590,67.180325,0.0278298166,-962
33591,67.182276,0.00652387878,2692
33592,67.184274,-0.0126514658,-4010
33593,67.186277,-0.0147820599,-856
33594,67.188272,-0.0190432481,-3782
33595,67.190377,-0.0318268128,-1579
33596,67.192304,-0.0403491855,-2427
33597,67.194269,-0.0392838903,855
33598,67.196273,-0.0350227021,-1354
33599,67.198312,-0.0371532924,13
33600,67.200276,-0.047806263,1026
33601,67.202279,-0.0392838903,836
33602,67.204271,-0.0424797796,3358
33603,67.206274,-0.0541980453,-415
33604,67.208307,-0.0467409678,-3401
33605,67.210303,-0.0382185914,280
33606,67.212278,-0.0414144844,-1318
33607,67.214361,-0.0424797796,-3131
33608,67.216312,-0.0382185914,1009
33609,67.218270,-0.0371532924,-2548
33610,67.220307,-0.0371532924,3447
33611,67.222313,-0.0435450748,-1164
33612,67.224278,-0.0531327501,-2245
33613,67.226273,-0.0446103737,3698
33614,67.228278,-0.036088001,480
33615,67.230274,-0.0339574069,6
33616,67.232359,-0.0382185914,-10
33617,67.234477,-0.0467409678,2580
33618,67.236280,-0.0446103737,-4027
33619,67.238280,-0.0403491855,2270
33620,67.240276,-0.0573939383,1869
33621,67.242306,-0.0531327501,-1942
33622,67.244277,-0.0392838903,1529
33623,67.246274,-0.0382185914,-2159
33624,67.248273,-0.0339574069,-3377
33625,67.250270,-0.0233044364,-2005
33626,67.252407,-0.0243697315,-1910
33627,67.254308,-0.0243697315,-3734
33628,67.256304,-0.015847357,2822
33629,67.258272,-0.0115861688,2107
33630,67.260306,-0.0105208717,-3773
33631,67.262274,0.000132096902,4083
33632,67.264270,-0.00519438786,1075
33633,67.266308,-0.0201085452,-505
33634,67.268279,-0.00732498197,1839
33635,67.270270,-0.00412909081,824
33636,67.272269,-0.0222391393,2810
33637,67.274302,-0.0233044364,-2484
33638,67.276306,-0.0265003256,-4014
33639,67.278273,-0.0307615139,1587
33640,67.280371,-0.047806263,1659
33641,67.282270,-0.0350227021,-1593
33642,67.284279,-0.0318268128,335
33643,67.286305,-0.0467409678,2415
33644,67.288313,-0.0488715619,132
33645,67.290275,-0.0552633442,3843
33646,67.292274,-0.0563286394,3907
33647,67.294279,-0.0627204254,1560
33648,67.296303,-0.0595245287,-2060
33649,67.298272,-0.0499368571,683
33650,67.300269,-0.0627204254,1359
33651,67.302410,-0.069112204,-3169
33652,67.304510,-0.0637857169,-1417
33653,67.306269,-0.0616551265,-1500
33654,67.308271,-0.0499368571,-3914
33655,67.310276,-0.0403491855,-3020
33656,67.312311,-0.032892108,1211
33657,67.314301,-0.0307615139,2844
33658,67.316303,-0.0190432481,-2608
33659,67.318279,-0.0211738404,1748
33660,67.320279,-0.0147820599,-1153
33661,67.322279,-0.00945557561,-3246
33662,67.324271,0.00439328467,-2174
33663,67.326274,0.0118503636,757
33664,67.328270,0.0150462547,-1665
33665,67.330273,0.0203727391,2414
33666,67.332270,0.0225033332,3337
33667,67.334273,0.0214380361,-872
33668,67.336271,0.0129156606,404
33669,67.338279,0.0235686302,-1631
33670,67.340279,0.0427439772,-856
33671,67.342313,0.0342216007,3802
33672,67.344278,0.0256992243,-378
33673,67.346304,0.0288951136,-1626
33674,67.348272,0.0320910066,2905
33675,67.350277,0.0416786782,-2555
33676,67.352304,0.0459398665,-249
33677,67.354270,0.0459398665,2198
33678,67.356279,0.0555275381,-1133
33679,67.358273,0.0629846156,-1836
33680,67.360309,0.0608540215,3373
33681,67.362492,0.0747028813,4023
33682,67.364277,0.0757681802,1903
33683,67.366275,0.0725722909,1751
33684,67.368273,0.0896170437,2374
33685,67.370273,0.0874864459,3919
33686,67.372275,0.0928129256,-3945
33687,67.374273,0.0949435234,-3722
33688,67.376280,0.1034659,884
33689,67.378270,0.114118874,-2370
33690,67.380278,0.12796773,-226
33691,67.382273,0.141816586,3720
33692,67.384307,0.165253118,2355
33693,67.386517,0.194016129,3694
33694,67.388272,0.200407907,339
33695,67.390312,0.228105634,2476
33696,67.392273,0.26752162,3468
33697,67.394302,0.306937605,1482
33698,67.396274,0.35168007,2085
33699,67.398278,0.408140808,-264
33700,67.400278,0.451817989,1597
33701,67.402479,0.49549517,-3435
33702,67.404279,0.558347702,-3460
33703,67.406272,0.624396145,-2678
33704,67.408273,0.680856824,1665
33705,67.410431,0.731991112,-2338
33706,67.412275,0.759688854,-2158
33707,67.414371,0.77460295,-1190
33708,67.416308,0.790582478,2253
33709,67.418439,0.817214847,-3568
33710,67.420278,0.841716707,-1012
33711,67.422276,0.866218507,2462
33712,67.424280,0.867283821,2694
33713,67.426270,0.834259629,1304
33714,67.428275,0.817214847,-889
33715,67.430273,0.820410728,317
33716,67.432269,0.81828016,1460
33717,67.434278,0.819345474,1647
33718,67.436278,0.806561887,-3187
33719,67.438270,0.801235437,2854
33720,67.440309,0.779929519,-2104
33721,67.442272,0.767145932,-551
33722,67.444272,0.75862354,3927
33723,67.446270,0.729860544,2942
33724,67.448280,0.713881075,3724
33725,67.450337,0.703228116,1421
33726,67.452270,0.68511802,-2076
33727,67.454272,0.673399806,-3473
33728,67.456306,0.655289769,-2449
33729,67.458303,0.632918477,-3455
33730,67.460554,0.613743186,-2406
33731,67.462289,0.602024853,420
33732,67.464271,0.602024853,-776
33733,67.466311,0.581784248,-1774
33734,67.468273,0.554086566,2556
33735,67.470312,0.540237665,4017
33736,67.472277,0.529584646,-838
33737,67.474274,0.508278728,1883
33738,67.476443,0.493364573,-1061
33739,67.478275,0.472058654,2651
33740,67.480274,0.448622108,1100
33741,67.482501,0.414532602,-2297
33742,67.484271,0.384704262,-3935
33743,67.486522,0.364463657,389
33744,67.488279,0.358071864,-3739
33745,67.490275,0.333570033,1831
33746,67.492327,0.319721162,-1978
33747,67.494302,0.305872291,3613
33748,67.496279,0.287762284,-589
33749,67.498308,0.265391022,2852
33750,67.500270,0.250476867,-244
33751,67.502303,0.231301531,341
33752,67.504276,0.214256763,-1914
33753,67.506304,0.199342623,4086
33754,67.508374,0.179101974,460
33755,67.510279,0.15779604,882
33756,67.512305,0.13329421,2137
33757,67.514279,0.107727088,-3583
33758,67.516270,0.0928129256,-3839
33759,67.518277,0.086421147,3124
33760,67.520308,0.0747028813,-430
33761,67.522440,0.0416786782,-1747
33762,67.524436,0.0299604125,2038
33763,67.526270,0.0161115509,-4044
33764,67.528277,0.00545858126,-179
33765,67.530272,0.00332798786,-2965
33766,67.532268,-0.00412909081,2397
33767,67.534390,-0.0137167629,-1727
33768,67.536486,-0.0275656227,-4044
33769,67.538301,-0.0179779492,1806
33770,67.540277,-0.0211738404,-323
33771,67.542276,-0.036088001,-3269
33772,67.544271,-0.0424797796,-1015
33773,67.546278,-0.0520674549,-1248
33774,67.548274,-0.0637857169,-4095
33775,67.550278,-0.0723080933,-3003
33776,67.552279,-0.084026359,-275
33777,67.554275,-0.0893528461,2036
33778,67.556277,-0.0957446247,581
33779,67.558397,-0.0957446247,-2506
33780,67.560278,-0.118115865,2597
33781,67.562278,-0.126638234,-4006
33782,67.564272,-0.141552404,-1875
33783,67.566312,-0.147944197,409
33784,67.568303,-0.164988935,1900
33785,67.570269,-0.18522957,2568
33786,67.572403,-0.202274323,-2769
33787,67.574276,-0.222514957,2354
33788,67.576290,-0.251277983,1558
33789,67.578278,-0.271518618,1174
33790,67.580304,-0.290693998,787
33791,67.582304,-0.330109954,-2038
33792,67.584278,-0.366330057,232
33793,67.586276,-0.378048331,-654
33794,67.588273,-0.400419563,596
33795,67.590270,-0.4185296,-1174
33796,67.592309,-0.425986707,-3457
33797,67.594370,-0.449423224,180
33798,67.596272,-0.469663858,-3773
33799,67.598278,-0.485643297,2062
33800,67.600507,-0.495230973,-340
33801,67.602468,-0.494165689,-1453
33802,67.604561,-0.499492168,889
33803,67.606272,-0.501622736,3932
33804,67.608274,-0.506949246,-3176
33805,67.610313,-0.518667519,3329
33806,67.612275,-0.511210442,1596
33807,67.614472,-0.510145128,2985
33808,67.616312,-0.520798147,-1072
33809,67.618275,-0.510145128,-3818
33810,67.620271,-0.510145128,2897
33811,67.622279,-0.504818678,-2663
33812,67.624292,-0.496296287,-1556
33813,67.626330,-0.496296287,2794
33814,67.628285,-0.4835127,4088
33815,67.630277,-0.471794456,2575
33816,67.632278,-0.461141497,2536
33817,67.634270,-0.452619106,2877
33818,67.636302,-0.445162028,3316
33819,67.638276,-0.432378471,1493
33820,67.640508,-0.410007238,2380
33821,67.642287,-0.410007238,2652
33822,67.644304,-0.381244212,922
33823,67.646309,-0.367395341,1913
33824,67.648271,-0.367395341,1913
33825,67.650275,-0.324783474,-2580
33826,67.652427,-0.187360168,-462
33827,67.654306,-0.187360168,-462
33828,67.656277,-0.0755039901,177
33829,67.658272,0.0288951136,-1492
33830,67.660332,0.124771841,1477
33831,67.662305,0.224909738,1477
33832,67.664353,0.302676409,3044
33833,67.666275,0.368724823,3044
33834,67.668274,0.419859082,1985
33835,67.670311,0.461405665,-1426
33836,67.672275,0.512539923,3656
33837,67.674311,0.565804839,2240
33838,67.676270,0.594567835,2495
33839,67.678279,0.599894285,-1603
33840,67.680274,0.59030664,-2031
33841,67.682279,0.57965368,2796
33842,67.684279,0.562608898,3959
33843,67.686278,0.566870093,-1488
33844,67.688272,0.580718994,-3305
33845,67.690361,0.592437208,3211
33846,67.692272,0.596698403,-2436
33847,67.694276,0.592437208,-2904
33848,67.696313,0.593502462,3596
33849,67.698276,0.587110698,731
33850,67.700279,0.587110698,-642
33851,67.702278,0.591371894,-124
33852,67.704273,0.587110698,966
33853,67.706273,0.577523053,-2740
33854,67.708309,0.570066035,701
33855,67.710276,0.544498801,-3192
33856,67.712275,0.519997001,-935
33857,67.714273,0.501886964,561
33858,67.716277,0.494429857,-1839
33859,67.718276,0.472058654,-2738
33860,67.720313,0.466732174,-1477
33861,67.722276,0.455013871,-4091
33862,67.724458,0.434773237,3390
33863,67.726471,0.421989679,-3392
33864,67.728271,0.401749045,-2969
33865,67.730277,0.363398343,-2065
33866,67.732463,0.34635359,530
33867,67.734313,0.318655878,-2743
33868,67.736278,0.285631686,2186
33869,67.738279,0.261129826,2690
33870,67.740391,0.211060897,-1728
33871,67.742256,0.176971376,1002
33872,67.744310,0.142881885,-445
33873,67.746273,0.0960088223,-1901
33874,67.748271,0.0438092686,3330
33875,67.750271,-0.00839027856,-594
33876,67.752278,-0.0520674549,1125
33877,67.754275,-0.0957446247,573
33878,67.756309,-0.126638234,1112
33879,67.758304,-0.160727739,255
33880,67.760271,-0.193751961,-2105
33881,67.762277,-0.216123194,-2346
33882,67.764274,-0.243820906,1784
33883,67.766274,-0.277910411,2235
33884,67.768276,-0.310934603,-2139
33885,67.770340,-0.320522279,-238
33886,67.772271,-0.327979386,3180
33887,67.774272,-0.346089393,-3348
33888,67.776277,-0.354611784,-1273
33889,67.778256,-0.365264744,2019
33890,67.780274,-0.365264744,-3989
33891,67.782253,-0.373787135,973
33892,67.784279,-0.369525939,-490
33893,67.786275,-0.357807666,-2451
33894,67.788279,-0.356742382,1208
33895,67.790277,-0.350350589,300
33896,67.792274,-0.347154707,3861
33897,67.794273,-0.340762943,1061
33898,67.796525,-0.330109954,1495
33899,67.798278,-0.338632345,103
33900,67.800275,-0.326914072,3105
33901,67.802275,-0.307738721,-3282
33902,67.804274,-0.289628685,-1976
33903,67.806279,-0.273649216,-322
33904,67.808277,-0.266192138,34
33905,67.810303,-0.266192138,2629
33906,67.812277,-0.261930972,-2008
33907,67.814499,-0.253408581,-54
33908,67.816483,-0.242755622,-3049
33909,67.818271,-0.233167946,-123
33910,67.820279,-0.225710854,-1799
33911,67.822273,-0.206535518,-3564
33912,67.824273,-0.190556064,4078
33913,67.826281,-0.190556064,3147
33914,67.828279,-0.172446027,3229
33915,67.830270,-0.167119533,-519
33916,67.832539,-0.149009481,-300
33917,67.834276,-0.133030027,982
33918,67.836274,-0.113854669,-1480
33919,67.838369,-0.1053323,668
33920,67.840392,-0.0914834365,27
33921,67.842270,-0.0786998793,1935
33922,67.844277,-0.069112204,-3825
33923,67.846271,-0.0520674549,-730
33924,67.848516,-0.0403491855,2006
33925,67.850277,-0.0147820599,-397
33926,67.852460,0.00119739387,2885
33927,67.854352,0.0171768479,2550
33928,67.856273,0.0310257077,2666
33929,67.858269,0.0416786782,889
33930,67.860310,0.0491357557,-2886
33931,67.862276,0.071506992,3862
33932,67.864414,0.0906823426,458
33933,67.866279,0.108792387,-1034
33934,67.868274,0.12796773,3387
33935,67.870270,0.136490107,-51
33936,67.872270,0.148208365,-2351
33937,67.874271,0.168449,397
33938,67.876312,0.183363169,3788
33939,67.878307,0.202538505,-3658
33940,67.880271,0.236627996,2055
33941,67.882270,0.238758594,-2049
33942,67.884269,0.234497413,2184
33943,67.886250,0.245150387,3574
33944,67.888306,0.264325738,-1672
33945,67.890312,0.272848099,172
33946,67.892269,0.278174609,-498
33947,67.894279,0.302676409,-3738
33948,67.896313,0.295219332,-75
33949,67.898275,0.306937605,673
33950,67.900275,0.317590594,-4035
33951,67.902302,0.317590594,-422
33952,67.904277,0.311198801,-3413
33953,67.906302,0.32185176,854
33954,67.908273,0.32717827,463
33955,67.910269,0.326112956,2140
33956,67.912308,0.322917074,1663
33957,67.914337,0.311198801,2421
33958,67.916345,0.305872291,-1645
33959,67.918274,0.302676409,2011
33960,67.920512,0.284566373,2605
33961,67.922279,0.277109295,249
33962,67.924269,0.257933944,-49
33963,67.926274,0.245150387,2298
33964,67.928393,0.220648557,710
33965,67.930308,0.209995598,-3757
33966,67.932510,0.19295083,-2522
33967,67.934276,0.188689634,-3246
33968,67.936323,0.174840778,786
33969,67.938277,0.160991937,-3468
33970,67.940441,0.150338948,2178
33971,67.942273,0.140751287,-758
33972,67.944458,0.12264125,-3621
33973,67.946274,0.0874864459,608
33974,67.948272,0.0747028813,609
33975,67.950481,0.0555275381,-1156
33976,67.952271,0.0331563018,-3102
33977,67.954312,0.0118503636,-2
33978,67.956278,-0.0126514658,-3187
33979,67.958394,-0.0339574069,274
33980,67.960292,-0.0595245287,41
33981,67.962309,-0.084026359,1882
33982,67.964399,-0.106397599,-1889
33983,67.966276,-0.140487105,410
33984,67.968426,-0.160727739,-2657
33985,67.970269,-0.187360168,-3149
33986,67.972303,-0.222514957,3521
33987,67.974269,-0.236363828,-1768
33988,67.976324,-0.266192138,1685
33989,67.978309,-0.311999917,-198
33990,67.980373,-0.349285305,2588
33991,67.982311,-0.376983047,2275
33992,67.984278,-0.408941925,832
33993,67.986309,-0.424921393,2419
33994,67.988307,-0.444096714,2555
33995,67.990388,-0.467533261,-302
33996,67.992521,-0.477120966,-3689
33997,67.994278,-0.494165689,2218
33998,67.996333,-0.509079874,-277
33999,67.998435,-0.520798147,-2437
34000,68.000310,-0.519732833,-1763
34001,68.002272,-0.505883932,71
34002,68.004321,-0.518667519,2112
34003,68.006528,-0.516536951,-1296
34004,68.008277,-0.500557482,1838
34005,68.010400,-0.487773895,-3173
34006,68.012414,-0.490969777,-394
34007,68.014308,-0.482447416,-2133
34008,68.016270,-0.476055652,1838
34009,68.018304,-0.473925054,-2105
34010,68.020278,-0.450488508,-3694
34011,68.022277,-0.439835519,-2494
34012,68.024288,-0.433443785,-1044
34013,68.026270,-0.423856109,-3274
34014,68.028311,-0.422790796,-3774
34015,68.030269,-0.408941925,3091
34016,68.032379,-0.391897172,-1411
34017,68.034269,-0.376983047,-3177
34018,68.036305,-0.373787135,-3884
34019,68.038305,-0.363134176,-3547
34020,68.040308,-0.354611784,-3453
34021,68.042310,-0.355677068,260
34022,68.044308,-0.352481186,2010
34023,68.046270,-0.348219991,-1472
34024,68.048420,-0.356742382,1049
34025,68.050321,-0.371656537,-2885
34026,68.052280,-0.38870132,-3526
34027,68.054278,-0.420660198,-3385
34028,68.056503,-0.462206781,-1137
34029,68.058278,-0.521863401,-3264
34030,68.060313,-0.598564744,-3741
34031,68.062396,-0.69231087,-4089
34032,68.064478,-0.839321852,-382
34033,68.066277,-1.02255297,-3809
34034,68.068304,-1.18128228,710
34035,68.070527,-1.33575022,240
34036,68.072425,-1.46891224,3857
34037,68.074400,-1.58502972,2136
34038,68.076334,-1.67771053,1156
34039,68.078305,-1.72245312,2179
34040,68.080269,-1.74908555,-2707
34041,68.082328,-1.7746526,-946
34042,68.084280,-1.79063201,1074
34043,68.086279,-1.83111322,-164
34044,68.088274,-1.9142065,-1742
34045,68.090307,-2.01114845,-1266
34046,68.092270,-2.06334805,-45
34047,68.094309,-2.04204202,-1648
34048,68.096309,-2.00688744,-2026
34049,68.098278,-1.99197316,-3822
34050,68.100269,-1.99516904,669
34051,68.102310,-2.00369143,-3803
34052,68.104272,-1.99410379,3908
34053,68.106272,-1.97386312,-518
34054,68.108526,-1.95255709,-1642
34055,68.110271,-1.93977356,-1055
34056,68.112271,-1.91314113,-706
34057,68.114313,-1.86626816,3873
34058,68.116303,-1.80767679,-1893
34059,68.118501,-1.75654244,3549
34060,68.120309,-1.70540833,3429
34061,68.122279,-1.63829458,994
34062,68.124276,-1.57224619,2079
34063,68.126271,-1.50619769,1418
34064,68.128273,-1.43908405,-2516
34065,68.130270,-1.3613174,-3275
34066,68.132277,-1.27502835,-3302
34067,68.134287,-1.19939232,729
34068,68.136272,-1.13547444,-2851
34069,68.138282,-1.08540547,-1037
34070,68.140386,-1.0491854,2959
34071,68.142498,-1.01829171,2726
34072,68.144278,-0.981006324,1089
34073,68.146514,-0.952243328,1844
34074,68.148276,-0.932002723,2236
34075,68.150299,-0.904304981,3786
34076,68.152276,-0.880868435,3066
34077,68.154275,-0.886194944,-804
34078,68.156552,-0.886194944,-2827
34079,68.158407,-0.888325512,37
34080,68.160305,-0.888325512,-1233
34081,68.162395,-0.851040125,3788
34082,68.164308,-0.851040125,767
34083,68.166462,-0.856366634,-1727
34084,68.168311,-0.856366634,-1727
34085,68.170378,-0.823342383,2617
34086,68.172276,-0.823342383,2617
34087,68.174494,-0.810558856,-2382
34088,68.176502,-0.790318191,83
34089,68.178535,-0.769012272,-909
34090,68.180305,-0.769012272,-909
34091,68.182526,-0.725335062,-3798
34092,68.184299,-0.725335062,-3798
34093,68.186309,-0.713616848,0
34094,68.188474,-0.67633146,1574
34095,68.190432,-0.660351932,2992
34096,68.192440,-0.65715611,1709
34097,68.194291,-0.65715611,1709
34098,68.196293,-0.634784877,-1316
34099,68.198278,-0.617740095,-834
34100,68.200271,-0.607087135,24
34101,68.202279,-0.588977098,1457
34102,68.204293,-0.581520021,-2885
34103,68.206405,-0.578324139,-2729
34104,68.208504,-0.565540552,-2015
34105,68.210307,-0.565540552,-2015
34106,68.212423,-0.561279356,3826
34107,68.214528,-0.533581674,1794
34108,68.216274,-0.533581674,1794
34109,68.218383,-0.522928715,-281
34110,68.220304,-0.516536951,-1532
34111,68.222271,-0.50268805,-1862
34112,68.224450,-0.494165689,-1569
34113,68.226277,-0.495230973,-1476
34114,68.228357,-0.492035091,-2389
34115,68.230274,-0.469663858,251
34116,68.232308,-0.461141497,-3657
34117,68.234378,-0.456880301,3362
34118,68.236276,-0.44835791,-1191
34119,68.238304,-0.454749703,849
34120,68.240311,-0.447292626,-79
34121,68.242305,-0.439835519,-3092
34122,68.244277,-0.445162028,-146
34123,68.246278,-0.461141497,-2987
34124,68.248276,-0.471794456,-2347
34125,68.250276,-0.488839179,-742
34126,68.252269,-0.505883932,-2701
34127,68.254306,-0.52718991,3991
34128,68.256269,-0.541038752,2970
34129,68.258524,-0.598564744,-1456
34130,68.260272,-0.666743755,32
34131,68.262312,-0.704029143,-554
34132,68.264346,-0.798840582,881
34133,68.266278,-0.86062777,3648
34134,68.268270,-0.908566177,-2233
34135,68.270355,-0.947982132,3518
34136,68.272276,-0.958635092,-1276
34137,68.274272,-0.975679874,73
34138,68.276302,-0.989528716,-1001
34139,68.278311,-1.01616108,1450
34140,68.280309,-1.05664241,-507
34141,68.282274,-1.06836069,-2156
34142,68.284306,-1.06836069,-1891
34143,68.286309,-1.07688308,-431
34144,68.288337,-1.08007896,1137
34145,68.290474,-1.07581782,2382
34146,68.292303,-1.07688308,2481
34147,68.294478,-1.06942606,-1693
34148,68.296302,-1.0736872,-1902
34149,68.298275,-1.07794845,2436
34150,68.300312,-1.07049131,-876
34151,68.302472,-1.06303418,1921
34152,68.304269,-1.05877304,3927
34153,68.306486,-1.05877304,-559
34154,68.308306,-1.05025065,1799
34155,68.310275,-1.04279363,3965
34156,68.312489,-1.03107524,2560
34157,68.314306,-0.989528716,-3555
34158,68.316273,-0.956504524,-2450
34159,68.318361,-0.906435549,-1399
34160,68.320497,-0.838256598,2454
34161,68.322536,-0.738118649,1885
34162,68.324277,-0.62732774,-3861
34163,68.326486,-0.549561083,2987
34164,68.328349,-0.501622736,-2556
34165,68.330538,-0.465402663,2948
34166,68.332306,-0.419594914,-1184
34167,68.334504,-0.396158367,-1834
34168,68.336545,-0.365264744,3006
34169,68.338306,-0.324783474,-3110
34170,68.340443,-0.29388988,-672
34171,68.342530,-0.276845127,3101
34172,68.344269,-0.27471453,-3507
34173,68.346347,-0.296020478,-897
34174,68.348306,-0.313065201,-3958
34175,68.350421,-0.313065201,1089
34176,68.352270,-0.308804005,3306
34177,68.354426,-0.301346928,-1543
34178,68.356270,-0.305608124,-3005
34179,68.358303,-0.306673408,-4052
34180,68.360279,-0.306673408,988
34181,68.362276,-0.326914072,1091
34182,68.364293,-0.346089393,228
34183,68.366380,-0.368460655,1674
34184,68.368270,-0.384440124,556
34185,68.370395,-0.408941925,3975
34186,68.372277,-0.459010899,-2729
34187,68.374307,-0.513341069,1482
34188,68.376306,-0.569801748,691
34189,68.378269,-0.620935977,-1607
34190,68.380434,-0.671004951,1795
34191,68.382268,-0.702963889,-4078
34192,68.384558,-0.727465689,957
34193,68.386353,-0.740249276,1860
34194,68.388361,-0.762620449,-2777
34195,68.390277,-0.778599918,2170
34196,68.392305,-0.80629766,-1172
34197,68.394313,-0.840387166,1505
34198,68.396277,-0.851040125,-2761
34199,68.398304,-0.852105439,-3772
34200,68.400518,-0.859562516,-3804
34201,68.402279,-0.879803181,-614
34202,68.404449,-0.888325512,165
34203,68.406274,-0.884064376,-502
34204,68.408269,-0.889390826,3295
34205,68.410307,-0.89578259,111
34206,68.412308,-0.902174354,1075
34207,68.414310,-0.904304981,2215
34208,68.416278,-0.910696745,-2037
34209,68.418308,-0.908566177,1919
34210,68.420271,-0.918153822,3772
34211,68.422313,-0.9256109,1972
34212,68.424270,-0.921349704,-3153
34213,68.426302,-0.926676214,-1178
34214,68.428272,-0.927741528,-3967
34215,68.430276,-0.913892686,-3235
34216,68.432270,-0.896847904,3819
34217,68.434277,-0.892586708,2249
34218,68.436276,-0.894717336,1698
34219,68.438431,-0.905370295,-1098
34220,68.440309,-0.912827373,3313
34221,68.442497,-0.89578259,3775
34222,68.444278,-0.874476612,-1061
34223,68.446270,-0.878737807,1389
34224,68.448310,-0.863823712,3946
34225,68.450332,-0.816950619,3283
34226,68.452332,-0.793514073,321
34227,68.454269,-0.77114284,3711
34228,68.456276,-0.723204494,3306
34229,68.458275,-0.64650315,1123
34230,68.460277,-0.547430515,-2085
34231,68.462499,-0.433443785,2571
34232,68.464310,-0.32371819,983
34233,68.466304,-0.216123194,-530
34234,68.468309,-0.0818957612,2167
34235,68.470308,0.0427439772,3644
34236,68.472304,0.140751287,-1608
34237,68.474279,0.246215686,-1965
34238,68.476275,0.315459996,-73
34239,68.478306,0.378312528,322
34240,68.480272,0.445426196,-513
34241,68.482310,0.481646299,-1622
34242,68.484270,0.501886964,267
34243,68.486277,0.510409355,-1556
34244,68.488339,0.517866433,3607
34245,68.490311,0.522127569,-2955
34246,68.492473,0.533845842,1760
34247,68.494277,0.523192883,-3155
34248,68.496308,0.510409355,-1257
34249,68.498278,0.50614816,3568
34250,68.500304,0.504017532,2889
34251,68.502414,0.501886964,2363
34252,68.504275,0.504017532,1254
34253,68.506511,0.492299259,3752
34254,68.508307,0.481646299,-872
34255,68.510272,0.466732174,3019
34256,68.512473,0.461405665,-137
34257,68.514381,0.439034432,-3832
34258,68.516276,0.423054993,-3341
34259,68.518508,0.415597916,-246
34260,68.520274,0.388965458,1155
34261,68.522302,0.378312528,837
34262,68.524308,0.374051332,-2382
34263,68.526519,0.366594255,1126
34264,68.528439,0.364463657,-1094
34265,68.530270,0.35700655,-756
34266,68.532269,0.344222993,-410
34267,68.534309,0.35168007,-1870
34268,68.536305,0.354875952,-834
34269,68.538310,0.352745384,-785
34270,68.540306,0.354875952,-1021
34271,68.542303,0.359137148,605
34272,68.544303,0.339961797,-341
34273,68.546272,0.332504749,1458
34274,68.548303,0.345288277,-351
34275,68.550506,0.337831199,3559
34276,68.552437,0.319721162,141
34277,68.554275,0.32185176,3495
34278,68.556357,0.32185176,3484
34279,68.558285,0.31652528,1005
34280,68.560277,0.309068203,-936
34281,68.562390,0.310133487,244
34282,68.564270,0.320786476,1999
34283,68.566269,0.309068203,-1207
34284,68.568269,0.299480528,1887
34285,68.570271,0.301611125,-918
34286,68.572307,0.306937605,-1707
34287,68.574304,0.318655878,-3776
34288,68.576276,0.318655878,19
34289,68.578514,0.323982358,-3749
34290,68.580269,0.336765915,3561
34291,68.582276,0.339961797,820
34292,68.584437,0.337831199,-2691
34293,68.586274,0.339961797,220
34294,68.588313,0.343157679,1517
34295,68.590306,0.34635359,-1225
34296,68.592277,0.361267745,3403
34297,68.594313,0.37618193,3587
34298,68.596387,0.378312528,3459
34299,68.598276,0.378312528,-1487
34300,68.600491,0.390030771,-2501
34301,68.602269,0.400683731,-2761
34302,68.604438,0.415597916,-4052
34303,68.606274,0.424120277,-2507
34304,68.608515,0.447556794,-2148
34305,68.610271,0.46566686,2238
34306,68.612268,0.482711583,-1988
34307,68.614277,0.482711583,3073
34308,68.616273,0.47631982,-3412
34309,68.618476,0.489103377,-312
34310,68.620279,0.498691052,2120
34311,68.622526,0.50082165,-3554
34312,68.624270,0.507213414,2308
34313,68.626271,0.497625768,-3060
34314,68.628274,0.490168691,-768
34315,68.630500,0.489103377,-2645
34316,68.632276,0.477385104,3120
34317,68.634309,0.459275067,3475
34318,68.636541,0.455013871,2007
34319,68.638270,0.462470978,-3162
34320,68.640478,0.443295598,-1006
34321,68.642272,0.437969118,3395
34322,68.644306,0.435838521,-116
