Index,Time,motor1Vel,motor2Vel,motor3Vel,motor4Vel,subsystems::current
4709,47.091602,0,0,0,0,0
4710,47.101626,0,0,0,0,0
4711,47.111616,0,0,0,0,0
4712,47.121615,0,0,0,0,0
4713,47.131620,0,0,0,0,0
4714,47.141618,0,0,0,0,0
4715,47.151627,0,0,0,0,0
4716,47.161616,0,0,0,0,0
4717,47.171603,0,0,0,0,0
4718,47.181623,0,0,0,0,0
4719,47.191624,0,0,0,0,0
4720,47.201620,0,0,0,0,0
4721,47.211623,0,0,0,0,0
4722,47.221617,0,0,0,0,0
4723,47.231595,0,0,0,0,0
4724,47.241616,0,0,0,0,0
4725,47.251619,0,0,0,0,0
4726,47.261622,0,0,0,0,0
4727,47.271625,0,0,0,0,0
4728,47.281617,0,0,0,0,0
4729,47.291606,0,0,0,0,0
4730,47.301616,0,0,0,0,0
4731,47.311624,0,0,0,0,0
4732,47.321619,0,0,0,0,0
4733,47.331618,0,0,0,0,0
4734,47.341606,0,0,0,0,0
4735,47.351619,0,0,0,0,0
4736,47.361619,0,0,0,0,0
4737,47.371625,0,0,0,0,0
4738,47.381635,0,0,0,0,0
4739,47.391621,0,0,0,0,0
4740,47.401618,0,0,0,0,0
4741,47.411626,0,0,0,0,0
4742,47.421619,0,0,0,0,0
4743,47.431595,0,0,0,0,0
4744,47.441626,0,0,0,0,0
4745,47.451624,0,0,0,0,0
4746,47.461617,0,0,0,0,0
4747,47.471618,0,0,0,0,0
4748,47.481606,-0.628318548,-0.628318548,-0.418879032,-0.628318548,-1
4749,47.491621,-6.07374573,-6.49262476,-4.29350996,-5.86430645,-1
4750,47.501624,-16.6504421,-11.1002941,-7.64454222,-12.0427723,-1
4751,47.511619,-21.4675503,-22.0958691,-22.7241879,-20.3156338,-1
4752,47.521623,-35.5,-29.7404118,-26.4940987,-27.3318558,-1
4753,47.531623,-36.3377571,-36.9660721,-32.986721,-34.557518,-1
4754,47.541620,-43.1445389,-42.7256622,-41.7831841,-41.1548653,-1
4755,47.551596,-52.778759,-48.7994041,-42.4115028,-44.6106148,-1
4756,47.561622,-62.6224174,-57.8053055,-50.3702011,-54.9778709,-1
4757,47.571621,-61.7846565,-63.2507324,-59.3761024,-61.9940948,-1
4758,47.581617,-72.2566299,-65.0309677,-66.811203,-71,-1
4759,47.591617,-82.100296,-76.864296,-70.4764023,-78.4350967,-1
4760,47.601621,-86.4985199,-76.864296,-74.8746262,-80.3200531,-1
4761,47.611616,-90.8967514,-84.5088425,-86.707962,-90.0589905,-1
4762,47.621622,-101.159286,-92.6769867,-87.3362808,-94.1430664,-1
4763,47.631709,-103.777275,-95.7138596,-92.8864288,-100.949844,-1
4764,47.641621,-111.526543,-100.530968,-100.949844,-108.594391,-1
4765,47.651617,-118.542763,-109.746307,-105.76696,-114.353981,-1
4766,47.661624,-125.55899,-115.191734,-115.610611,-119.589966,-1
4767,47.671626,-128.805313,-116.134209,-117.390846,-129.852493,-1
4768,47.681617,-136.449844,-127.025063,-128.595871,-135.402649,-1
4769,47.691626,-146.502945,-128.595871,-129.852493,-142,-1
4770,47.701616,-148.702057,-128.805313,-131.213852,-146.817108,-1
4771,47.711604,-156.451324,-139.277283,-143.04718,-156.451324,-1
4772,47.721618,-164.305313,-145.45575,-149.853973,-162.52507,-1
4773,47.731624,-167.132736,-150.272858,-147.02655,-165.666656,-1
4774,47.741625,-175.510315,-160.535385,-156.451324,-176.138641,-1
4775,47.751618,-179.908539,-161.896744,-165.143066,-181.793503,-1
4776,47.761616,-189.333313,-166.294968,-168.284653,-187.134216,-1
4777,47.771623,-194.98819,-172.892319,-176.138641,-192.160751,-1
4778,47.781599,-198.758102,-184.202057,-178.756622,-195.616501,-1
4779,47.791620,-206.612076,-185.144531,-186.401169,-202.632736,-1
4780,47.801625,-211.010315,-191.427719,-188.390839,-211.219757,-1
4781,47.811626,-214.884949,-191.951324,-193.836273,-219.283173,-1
4782,47.821616,-221.691727,-203.575211,-201.376083,-226.718277,-1
4783,47.831617,-230.069305,-208.392319,-206.402634,-231.744827,-1
4784,47.841625,-233.943939,-208.601761,-211.010315,-239.284653,-1
4785,47.851602,-242.112076,-217.817093,-216.246307,-244.520645,-1
4786,47.861621,-245.148956,-221.901169,-221.482285,-244.101761,-1
4787,47.871618,-249.54718,-223.890839,-227.870193,-256.563416,-1
4788,47.881623,-256.9823,-232.05899,-237.50441,-259.181396,-1
4789,47.891617,-259.600281,-237.294968,-236.143051,-264.417389,-1
4790,47.901603,-271.01474,-241.902634,-243.892319,-269.443939,-1
4791,47.911617,-272.166656,-251.117981,-249.966064,-277.402649,-1
4792,47.921618,-279.601746,-253.317093,-251.95575,-285.256622,-1
4793,47.931623,-284.628296,-258.55307,-260.542755,-291.644531,-1
4794,47.941616,-290.07373,-263.579651,-263.998505,-294.471985,-1
4795,47.951621,-297.299377,-269.234497,-271.01474,-303.477875,-1
4796,47.961616,-302.849548,-276.250702,-277.821503,-310.075195,-1
4797,47.971619,-311.54129,-279.392303,-287.455719,-317.300873,-1
4798,47.981621,-313.949829,-289.235962,-287.246277,-322.746277,-1
4799,47.991623,-321.175476,-291.225647,-292.901184,-330.390839,-1
4800,48.001625,-324.735962,-299.917389,-301.907074,-335.207947,-1
4801,48.011616,-330.60025,-306.933624,-304.525055,-340.96756,-1
4802,48.021623,-337.616516,-318.766968,-311.750702,-349.659271,-1
4803,48.031623,-341.386414,-321.175476,-315.52063,-356.884918,-1
4804,48.041623,-351.230072,-330.181427,-321.59436,-363.691742,-1
4805,48.051599,-355.209412,-329.553101,-325.992615,-369.451294,-1
4806,48.061615,-363.272858,-338.55899,-333.427704,-376.46756,-1
4807,48.071619,-368.089935,-345.051605,-341.805298,-382.54129,-1
4808,48.081617,-375.525055,-353.638611,-346.412964,-386.52063,-1
4809,48.091618,-382.750702,-360.654846,-353.010315,-395.52652,-1
4810,48.101621,-384.949829,-363.691742,-357.408539,-401.809692,-1
4811,48.111597,-393.327423,-375.525055,-364.424774,-407.359863,-1
4812,48.121619,-398.772858,-382.331848,-365.890808,-414.376068,-1
4813,48.131624,-403.799377,-389.138611,-373.325958,-418.250702,-1
4814,48.141625,-411.967499,-389.766937,-374.896759,-424.638611,-1
4815,48.151622,-417.412964,-397.202057,-379.923279,-431.864288,-1
4816,48.161597,-422.02063,-403.171051,-389.138611,-438.880493,-1
4817,48.171619,-428.827423,-413.224152,-392.175476,-445.687317,-1
4818,48.181619,-433.853973,-413.014709,-397.935089,-451.551605,-1
4819,48.191618,-437.519135,-425.057495,-400.762512,-457.730072,-1
4820,48.201621,-447.258087,-431.654846,-402.752167,-464.746277,-1
4821,48.211622,-450.504395,-436.05307,-412.176941,-472.181366,-1
4822,48.221619,-454.902649,-442.859863,-418.460144,-476.160736,-1
4823,48.231624,-461.185822,-449.876068,-422.439514,-482.234467,-1
4824,48.241602,-467.992615,-450.713837,-430.50293,-488.622406,-1
4825,48.251620,-475.00882,-458.148926,-435.424744,-497.418854,-1
4826,48.261626,-479.197632,-466.52652,-439.299377,-502.02652,-1
4827,48.271626,-484.014709,-476.370178,-444.325958,-505.691711,-1
4828,48.281623,-491.868713,-477.940979,-449.352478,-515.5354,-1
4829,48.291622,-498.04718,-482.967499,-454.274323,-521.08551,-1
4830,48.301598,-503.283173,-490.612091,-459.929169,-527.892273,-1
4831,48.311625,-507.890808,-497.837738,-463.59436,-536.793518,-1
4832,48.321625,-513.650452,-501.607635,-471.343628,-540.563354,-1
4833,48.331623,-520.666626,-507.890808,-477.207947,-547.370178,-1
4834,48.341623,-530.091431,-518.467529,-479.616516,-552.815613,-1
4835,48.351619,-534.908508,-523.284607,-486.004395,-560.250732,-1
4836,48.361595,-539.935059,-529.777222,-493.230042,-566.638611,-1
4837,48.371623,-543.390808,-536.793518,-500.036835,-573.235962,-1
4838,48.381616,-547.370178,-545.799377,-500.455719,-580.880493,-1
4839,48.391622,-553.025085,-546.427673,-508.309692,-587.687317,-1
4840,48.401683,-558.784607,-555.014709,-510.718262,-594.912964,-1
4841,48.411602,-566.219727,-557.423218,-519.095825,-599.311218,-1
4842,48.421620,-572.817078,-570.09436,-525.483765,-605.908508,-1
4843,48.431616,-578.05304,-571.246277,-531.138611,-611.144531,-1
4844,48.441623,-582.241882,-578.262512,-532.918823,-618.160767,-1
4845,48.451625,-589.258057,-587.05896,-536.584045,-624.967529,-1
4846,48.461621,-592.08551,-588.106201,-542.55304,-631.04126,-1
4847,48.471621,-595.750732,-599.939514,-549.150391,-635.439514,-1
4848,48.481597,-603.499939,-602.976379,-552.187317,-642.45575,-1
4849,48.491625,-608.317078,-609.992554,-560.460144,-650.519165,-1
4850,48.501624,-615.333252,-615.752136,-565.800842,-656.697571,-1
4851,48.511625,-619.940979,-621.616455,-569.256592,-664.865784,-1
4852,48.521623,-624.967529,-628.842102,-571.246277,-667.483704,-1
4853,48.531617,-629.99408,-634.601746,-579.309692,-677.117981,-1
4854,48.541617,-635.230103,-640.466003,-581.508789,-682.353943,-1
4855,48.551604,-642.874634,-647.901184,-586.849548,-687.171021,-1
4856,48.561621,-649.890808,-654.498474,-593.13269,-695.967529,-1
4857,48.571617,-655.440979,-664.13269,-600.148987,-701.203491,-1
4858,48.581620,-661.305298,-666.54126,-604.547119,-707.591431,-1
4859,48.591618,-667.483704,-673.138611,-607.165161,-714.084045,-1
4860,48.601624,-672.091431,-678.374634,-613.343628,-718.272827,-1
4861,48.611600,-677.117981,-686.019165,-619.207947,-728.325928,-1
4862,48.621623,-683.401184,-689.789063,-624.234497,-732.724182,-1
4863,48.631621,-689.789063,-696.176941,-629.784607,-739.112061,-1
4864,48.641617,-693.349548,-703.402588,-631.250732,-745.290466,-1
4865,48.651616,-697.852478,-710.628235,-638.476379,-752.725647,-1
4866,48.661618,-703.402588,-716.283142,-645.492554,-760.160767,-1
4867,48.671596,-708.638611,-721.100281,-648.424744,-766.758057,-1
4868,48.681616,-717.225647,-729.477844,-655.126831,-770.63269,-1
4869,48.691622,-723.718201,-730.943909,-662.876038,-777.858337,-1
4870,48.701620,-728.849548,-741.730103,-669.159241,-785.607605,-1
4871,48.711618,-730.734436,-748.95575,-673.557495,-789.482239,-1
4872,48.721617,-736.912964,-754.19165,-676.175476,-795.241882,-1
4873,48.731638,-743.300842,-759.53241,-682.563416,-802.258057,-1
4874,48.741616,-750.735962,-765.396667,-687.799377,-810.949829,-1
4875,48.751616,-755.762512,-772.203491,-691.778687,-816.499939,-1
4876,48.761626,-757.752136,-778.067749,-696.176941,-823.725586,-1
4877,48.771625,-762.778687,-781.209351,-702.250732,-827.809692,-1
4878,48.781616,-770.423218,-789.272766,-707.591431,-835.349487,-1
4879,48.791623,-776.392334,-797.440979,-713.874634,-839.433594,-1
4880,48.801624,-780.057495,-801.315552,-717.644531,-847.1828,-1
4881,48.811620,-785.084045,-805.08551,-722.252136,-853.466003,-1
4882,48.821624,-792.100281,-814.091431,-726.126831,-857.026489,-1
4883,48.831618,-796.498474,-820.374634,-732.305298,-862.890808,-1
4884,48.841622,-799.849548,-827.600281,-737.54126,-869.069275,-1
4885,48.851599,-807.075195,-834.197571,-743.510315,-876.504333,-1
4886,48.861626,-815.348022,-839.224182,-748.746277,-882.368713,-1
4887,48.871623,-816.709351,-845.821472,-750.317078,-886.766907,-1
4888,48.881622,-822.364258,-851.999939,-754.19165,-891.584045,-1
4889,48.891616,-828.333252,-856.293518,-764.768433,-897.762512,-1
4890,48.901620,-831.579651,-861.110535,-772.412964,-903.417358,-1
4891,48.911596,-837.967529,-869.278687,-775.868713,-910.224182,-1
4892,48.921620,-843.412964,-871.058899,-776.182861,-915.983704,-1
4893,48.931616,-846.030945,-879.960144,-780.790466,-919.858337,-1
4894,48.941621,-851.999939,-885.510315,-789.272766,-926.45575,-1
4895,48.951623,-858.283142,-887.499939,-792.62384,-932.215271,-1
4896,48.961599,-860.69165,-897.971924,-797.650391,-932.634155,-1
4897,48.971617,-868.650391,-900.380493,-801.943909,-932.424744,-1
4898,48.981620,-870.535339,-906.977783,-807.49408,-933.890808,-1
4899,48.991619,-876.713806,-913.784607,-809.902588,-933.681396,-1
4900,49.001623,-883.730042,-922.476379,-818.175476,-933.262512,-1
4901,49.011617,-887.499939,-924.884888,-822.992554,-933.262512,-1
4902,49.021654,-892.945374,-930.016174,-825.924744,-932.424744,-1
4903,49.031620,-894.934998,-933.890808,-830.951294,-931.272766,-1
4904,49.041617,-898.600281,-937.451294,-837.967529,-932.843628,-1
4905,49.051621,-905.197571,-938.917358,-843.831848,-933.681396,-1
4906,49.061619,-909.176941,-937.870178,-843.203491,-934.62384,-1
4907,49.071596,-915.774292,-939.12677,-851.057495,-932.424744,-1
4908,49.081622,-917.659241,-937.03241,-851.476379,-933.681396,-1
4909,49.091622,-924.466003,-940.069275,-857.026489,-934.309692,-1
4910,49.101626,-927.293518,-939.12677,-864.671021,-934.62384,-1
4911,49.111626,-932.215271,-939.12677,-867.079651,-935.252136,-1
4912,49.121626,-931.901123,-940.697571,-873.886414,-934.833252,-1
4913,49.131602,-935.042725,-940.488159,-876.504333,-935.461609,-1
4914,49.141618,-932.634155,-941.849487,-882.6828,-934.833252,-1
4915,49.151624,-935.042725,-941.325928,-888.547119,-934.62384,-1
4916,49.161616,-932.424744,-941.325928,-890.746277,-935.252136,-1
4917,49.171615,-933.471924,-940.697571,-897.134155,-934.100281,-1
4918,49.181624,-931.272766,-942.896667,-898.390808,-935.671021,-1
4919,49.191624,-934.100281,-939.650391,-903.940979,-934.100281,-1
4920,49.201626,-933.05304,-943.734436,-907.815552,-935.880493,-1
4921,49.211626,-933.471924,-940.488159,-915.774292,-935.880493,-1
4922,49.221625,-931.69165,-944.676941,-915.460144,-936.508789,-1
4923,49.231626,-933.471924,-940.697571,-922.057495,-936.089905,-1
4924,49.241657,-931.482239,-944.676941,-926.246277,-934.833252,-1
4925,49.251616,-933.681396,-939.650391,-931.69165,-934.833252,-1
4926,49.261624,-932.215271,-943.525024,-932.634155,-933.890808,-1
4927,49.271619,-933.890808,-939.12677,-934.833252,-934.309692,-1
4928,49.281622,-933.05304,-942.058899,-937.870178,-935.671021,-1
4929,49.291615,-935.252136,-940.488159,-937.660767,-935.461609,-1
4930,49.301619,-933.262512,-943.10614,-937.241882,-937.660767,-1
4931,49.311624,-934.100281,-941.535339,-937.660767,-935.880493,-1
4932,49.321601,-932.424744,-942.477783,-936.299377,-937.241882,-1
4933,49.331619,-935.461609,-940.907043,-937.660767,-935.042725,-1
4934,49.341622,-933.262512,-942.477783,-937.03241,-936.718201,-1
4935,49.351621,-935.461609,-941.535339,-937.451294,-937.03241,-1
4936,49.361625,-933.681396,-943.734436,-935.671021,-937.241882,-1
4937,49.371619,-935.252136,-941.535339,-938.917358,-936.089905,-1
4938,49.381606,-934.62384,-943.525024,-936.508789,-935.671021,-1
4939,49.391617,-936.508789,-940.907043,-940.069275,-935.252136,-1
4940,49.401620,-933.471924,-942.896667,-937.03241,-936.508789,-1
4941,49.411623,-934.62384,-940.488159,-938.917358,-936.299377,-1
4942,49.421617,-933.471924,-943.315552,-937.03241,-936.089905,-1
4943,49.431623,-934.833252,-940.907043,-938.917358,-935.880493,-1
4944,49.441632,-933.262512,-943.315552,-935.042725,-936.718201,-1
4945,49.451624,-935.461609,-940.697571,-938.917358,-935.461609,-1
4946,49.461618,-933.471924,-942.687256,-936.089905,-937.03241,-1
4947,49.471618,-935.880493,-943.734436,-940.697571,-935.461609,-1
4948,49.481621,-934.309692,-945.095825,-938.079651,-937.241882,-1
4949,49.491616,-934.309692,-944.467529,-939.859802,-937.241882,-1
4950,49.501621,-932.843628,-944.048645,-937.660767,-938.289063,-1
4951,49.511597,-935.671021,-942.268372,-938.498474,-936.718201,-1
4952,49.521625,-933.681396,-940.488159,-937.870178,-935.671021,-1
4953,49.531622,-935.671021,-942.058899,-937.660767,-933.890808,-1
4954,49.541620,-933.05304,-940.697571,-936.299377,-935.461609,-1
4955,49.551621,-934.100281,-943.525024,-938.289063,-934.833252,-1
4956,49.561597,-933.262512,-941.849487,-936.718201,-935.042725,-1
4957,49.571618,-936.299377,-943.734436,-938.917358,-936.299377,-1
4958,49.581619,-933.471924,-941.325928,-939.440979,-937.660767,-1
4959,49.591626,-934.833252,-943.315552,-937.660767,-936.718201,-1
4960,49.601618,-933.681396,-941.849487,-938.707947,-937.451294,-1
4961,49.611618,-935.461609,-943.525024,-937.870178,-936.089905,-1
4962,49.621596,-935.671021,-942.268372,-937.451294,-934.100281,-1
4963,49.631622,-933.05304,-944.048645,-937.241882,-936.089905,-1
4964,49.641624,-934.309692,-940.697571,-935.461609,-935.042725,-1
4965,49.651621,-933.262512,-941.535339,-940.488159,-936.299377,-1
4966,49.661615,-934.309692,-940.069275,-938.079651,-937.241882,-1
4967,49.671617,-934.833252,-941.849487,-940.278687,-937.03241,-1
4968,49.681605,-934.62384,-940.488159,-936.508789,-936.508789,-1
4969,49.691618,-934.100281,-941.849487,-937.660767,-936.299377,-1
4970,49.701625,-935.461609,-940.697571,-935.880493,-935.042725,-1
4971,49.711619,-934.62384,-942.058899,-936.508789,-936.299377,-1
4972,49.721625,-935.252136,-941.116455,-936.508789,-935.671021,-1
4973,49.731602,-933.890808,-943.315552,-938.289063,-936.718201,-1
4974,49.741616,-934.100281,-941.849487,-939.650391,-933.681396,-1
4975,49.751619,-935.252136,-943.315552,-938.707947,-935.880493,-1
4976,49.761625,-933.471924,-942.477783,-939.859802,-934.62384,-1
4977,49.771616,-935.461609,-943.10614,-937.660767,-936.718201,-1
4978,49.781625,-933.471924,-941.116455,-939.859802,-937.451294,-1
4979,49.791600,-934.833252,-942.477783,-938.707947,-936.508789,-1
4980,49.801624,-932.634155,-941.325928,-938.917358,-936.508789,-1
4981,49.811619,-934.309692,-942.896667,-935.042725,-935.671021,-1
4982,49.821617,-932.424744,-942.477783,-937.870178,-935.252136,-1
4983,49.831617,-935.671021,-942.268372,-935.671021,-935.880493,-1
4984,49.841604,-934.62384,-942.687256,-938.498474,-935.880493,-1
4985,49.851616,-935.671021,-942.058899,-937.03241,-936.508789,-1
4986,49.861619,-934.309692,-942.477783,-937.870178,-935.880493,-1
4987,49.871616,-936.089905,-942.687256,-937.451294,-937.870178,-1
4988,49.881624,-934.100281,-942.477783,-939.650391,-935.042725,-1
4989,49.891601,-935.671021,-941.849487,-937.241882,-935.252136,-1
4990,49.901621,-933.471924,-942.058899,-938.917358,-936.718201,-1
4991,49.911616,-933.890808,-940.697571,-936.089905,-935.461609,-1
4992,49.921626,-933.262512,-944.258057,-938.707947,-936.299377,-1
4993,49.931615,-935.880493,-941.116455,-935.461609,-936.299377,-1
4994,49.941619,-933.262512,-945.095825,-938.707947,-937.451294,-1
4995,49.951626,-935.461609,-942.058899,-936.089905,-937.451294,-1
4996,49.961623,-933.890808,-945.724182,-938.498474,-937.241882,-1
4997,49.971626,-935.461609,-941.849487,-937.451294,-936.299377,-1
4998,49.981622,-933.890808,-944.676941,-938.707947,-935.461609,-1
4999,49.991597,-935.671021,-941.116455,-935.461609,-935.252136,-1
5000,50.001624,-933.05304,-944.676941,-939.440979,-935.042725,-1
5001,50.011623,-935.461609,-941.325928,-936.718201,-936.299377,-1
5002,50.021620,-934.309692,-945.305298,-940.697571,-937.03241,-1
5003,50.031616,-934.833252,-942.477783,-937.451294,-936.089905,-1
5004,50.041625,-933.05304,-945.305298,-937.870178,-937.451294,-1
5005,50.051635,-934.833252,-940.697571,-937.660767,-935.671021,-1
5006,50.061624,-933.681396,-944.258057,-938.079651,-935.880493,-1
5007,50.071624,-935.252136,-941.325928,-937.03241,-935.252136,-1
5008,50.081620,-934.100281,-945.305298,-936.718201,-937.03241,-1
5009,50.091623,-934.833252,-940.278687,-935.671021,-936.718201,-1
5010,50.101619,-933.681396,-943.525024,-938.707947,-936.508789,-1
5011,50.111624,-936.718201,-940.278687,-940.488159,-935.252136,-1
5012,50.121601,-934.833252,-943.525024,-939.12677,-935.880493,-1
5013,50.131622,-935.880493,-939.650391,-939.440979,-936.718201,-1
5014,50.141620,-933.05304,-943.315552,-938.079651,-935.880493,-1
5015,50.151620,-933.890808,-940.069275,-939.12677,-935.461609,-1
5016,50.161620,-933.05304,-943.10614,-937.03241,-936.089905,-1
5017,50.171595,-935.461609,-940.069275,-936.299377,-935.252136,-1
5018,50.181624,-933.05304,-943.10614,-934.833252,-936.508789,-1
5019,50.191622,-934.833252,-942.058899,-937.660767,-935.252136,-1
5020,50.201620,-934.309692,-944.258057,-937.241882,-936.508789,-1
5021,50.211623,-935.671021,-943.525024,-938.498474,-936.089905,-1
5022,50.221598,-935.461609,-945.514709,-941.535339,-937.451294,-1
5023,50.231622,-932.424744,-941.849487,-937.451294,-937.660767,-1
5024,50.241626,-934.62384,-944.048645,-940.907043,-937.241882,-1
5025,50.251616,-933.05304,-940.697571,-937.451294,-935.042725,-1
5026,50.261625,-935.461609,-944.048645,-937.03241,-934.62384,-1
5027,50.271601,-934.309692,-941.116455,-936.718201,-934.100281,-1
5028,50.281625,-933.471924,-944.048645,-937.451294,-935.671021,-1
5029,50.291624,-933.890808,-940.697571,-936.718201,-935.880493,-1
5030,50.301621,-935.671021,-943.734436,-938.289063,-937.451294,-1
5031,50.311627,-934.309692,-940.069275,-936.508789,-935.252136,-1
5032,50.321618,-935.252136,-943.10614,-938.498474,-937.870178,-1
5033,50.331626,-933.05304,-940.069275,-940.697571,-935.671021,-1
5034,50.341604,-934.833252,-943.10614,-938.917358,-937.03241,-1
5035,50.351617,-933.681396,-940.907043,-938.707947,-935.461609,-1
5036,50.361626,-935.461609,-943.734436,-935.880493,-936.089905,-1
5037,50.371616,-935.252136,-942.058899,-936.718201,-936.718201,-1
5038,50.381626,-935.461609,-943.10614,-938.498474,-936.299377,-1
5039,50.391604,-935.671021,-942.687256,-938.079651,-936.089905,-1
5040,50.401620,-934.100281,-943.315552,-937.451294,-935.671021,-1
5041,50.411617,-932.634155,-943.10614,-937.03241,-936.508789,-1
5042,50.421622,-933.890808,-943.525024,-935.880493,-935.671021,-1
5043,50.431621,-933.681396,-942.896667,-936.718201,-936.508789,-1
5044,50.441617,-935.461609,-943.315552,-936.718201,-935.880493,-1
5045,50.451620,-933.471924,-942.687256,-938.289063,-935.461609,-1
5046,50.461596,-934.62384,-940.907043,-937.451294,-937.870178,-1
5047,50.471621,-935.252136,-942.477783,-939.440979,-934.100281,-1
5048,50.481625,-935.042725,-941.325928,-936.508789,-936.718201,-1
5049,50.491625,-935.252136,-942.477783,-938.707947,-935.671021,-1
5050,50.501617,-934.309692,-940.697571,-935.671021,-935.252136,-1
5051,50.511624,-933.890808,-942.896667,-938.707947,-935.880493,-1
5052,50.521621,-933.890808,-940.907043,-936.299377,-936.089905,-1
5053,50.531596,-934.100281,-943.525024,-938.079651,-934.833252,-1
5054,50.541616,-934.833252,-942.058899,-935.042725,-933.471924,-1
5055,50.551616,-933.681396,-941.535339,-939.440979,-935.252136,-1
5056,50.561627,-935.042725,-942.268372,-936.718201,-934.62384,-1
5057,50.571616,-936.089905,-941.535339,-941.116455,-936.718201,-1
5058,50.581619,-934.309692,-942.477783,-937.451294,-937.451294,-1
5059,50.591616,-934.833252,-942.268372,-939.440979,-936.718201,-1
5060,50.601624,-933.471924,-942.477783,-938.289063,-938.079651,-1
5061,50.611618,-935.042725,-941.116455,-940.069275,-934.309692,-1
5062,50.621624,-934.833252,-941.535339,-938.079651,-933.471924,-1
5063,50.631616,-934.833252,-941.116455,-937.660767,-934.62384,-1
5064,50.641616,-933.471924,-941.849487,-936.089905,-936.089905,-1
5065,50.651618,-933.890808,-941.325928,-937.241882,-935.252136,-1
5066,50.661605,-935.671021,-944.467529,-939.650391,-936.718201,-1
5067,50.671619,-935.042725,-941.849487,-938.079651,-937.03241,-1
5068,50.681622,-934.100281,-944.886414,-939.650391,-936.718201,-1
5069,50.691617,-934.833252,-942.268372,-938.707947,-937.241882,-1
5070,50.701624,-933.681396,-944.467529,-940.488159,-936.299377,-1
5071,50.711600,-935.252136,-941.325928,-935.671021,-936.299377,-1
5072,50.721625,-933.890808,-944.676941,-938.289063,-934.833252,-1
5073,50.731623,-934.62384,-940.907043,-936.089905,-935.671021,-1
5074,50.741624,-934.62384,-945.095825,-938.289063,-934.833252,-1
5075,50.751624,-936.089905,-941.849487,-937.03241,-935.671021,-1
5076,50.761618,-933.262512,-945.514709,-937.870178,-937.660767,-1
5077,50.771616,-934.833252,-941.535339,-937.03241,-935.880493,-1
5078,50.781603,-933.681396,-944.676941,-939.12677,-936.718201,-1
5079,50.791621,-934.833252,-941.116455,-936.718201,-934.833252,-1
5080,50.801618,-933.681396,-945.305298,-939.12677,-936.718201,-1
5081,50.811622,-933.471924,-941.535339,-935.252136,-936.089905,-1
5082,50.821620,-934.309692,-945.095825,-936.508789,-936.299377,-1
5083,50.831623,-933.471924,-941.849487,-937.870178,-934.62384,-1
5084,50.841623,-936.089905,-945.095825,-937.870178,-935.252136,-1
5085,50.851621,-934.833252,-940.697571,-938.498474,-935.671021,-1
5086,50.861617,-936.299377,-944.258057,-939.650391,-935.880493,-1
5087,50.871623,-934.309692,-940.907043,-938.079651,-936.718201,-1
5088,50.881620,-933.262512,-944.676941,-940.488159,-935.042725,-1
5089,50.891620,-933.890808,-940.488159,-938.289063,-934.833252,-1
5090,50.901626,-935.252136,-944.467529,-938.079651,-936.299377,-1
5091,50.911618,-933.681396,-940.697571,-936.089905,-934.309692,-1
5092,50.921606,-935.252136,-944.258057,-937.03241,-936.718201,-1
5093,50.931627,-933.890808,-942.268372,-935.880493,-935.880493,-1
5094,50.941617,-935.880493,-945.514709,-938.498474,-937.03241,-1
5095,50.951625,-933.890808,-942.058899,-936.508789,-936.718201,-1
5096,50.961623,-934.309692,-944.258057,-938.079651,-936.508789,-1
5097,50.971623,-933.890808,-940.697571,-937.660767,-935.461609,-1
5098,50.981826,-935.042725,-943.734436,-938.079651,-935.880493,-1
5099,50.991602,-933.890808,-941.116455,-936.718201,-934.309692,-1
5100,51.001618,-933.890808,-943.315552,-938.289063,-935.042725,-1
5101,51.011624,-933.262512,-940.488159,-936.508789,-936.299377,-1
5102,51.021616,-935.252136,-943.525024,-939.12677,-936.718201,-1
5103,51.031626,-934.833252,-940.278687,-935.671021,-934.309692,-1
5104,51.041624,-935.671021,-943.10614,-938.289063,-937.03241,-1
5105,51.051601,-932.634155,-940.697571,-935.671021,-935.252136,-1
5106,51.061624,-933.681396,-943.734436,-938.917358,-937.660767,-1
5107,51.071626,-933.05304,-940.697571,-936.299377,-936.508789,-1
5108,51.081616,-935.671021,-943.734436,-938.079651,-936.718201,-1
5109,51.091618,-935.252136,-942.477783,-934.62384,-935.880493,-1
5110,51.101617,-934.62384,-942.896667,-940.488159,-935.880493,-1
5111,51.111604,-934.100281,-942.687256,-937.870178,-934.100281,-1
5112,51.121627,-935.461609,-943.315552,-942.058899,-934.833252,-1
5113,51.131623,-934.62384,-942.896667,-937.660767,-936.508789,-1
5114,51.141617,-934.833252,-943.734436,-938.498474,-935.880493,-1
5115,51.151623,-933.05304,-942.896667,-936.089905,-937.241882,-1
5116,51.161626,-934.833252,-943.315552,-936.718201,-937.870178,-1
5117,51.171603,-934.309692,-943.525024,-936.508789,-935.042725,-1
5118,51.181625,-933.05304,-940.907043,-937.870178,-936.508789,-1
5119,51.191619,-934.309692,-941.849487,-937.241882,-934.62384,-1
5120,51.201620,-934.309692,-941.116455,-939.440979,-936.508789,-1
5121,51.211621,-935.461609,-942.477783,-937.03241,-935.671021,-1
5122,51.221597,-934.833252,-940.907043,-938.917358,-937.03241,-1
5123,51.231619,-933.262512,-941.325928,-939.440979,-937.241882,-1
5124,51.241622,-933.890808,-940.278687,-938.498474,-937.03241,-1
